course_id,course_title,url,price,level,content_duration,subject
364034,Finanzas y Anﾃ｡lisis Financiero: Manejo Seguro de Negocios,https://www.udemy.com/finanzas-y-analisis-financiero-manejo-seguro-de-negocios/,20,Beginner Level,1.5 hours,Business Finance
119276,Aprende a hacer paper trading (simulaciﾃｳn) con Ninja Trader,https://www.udemy.com/aprende-a-hacer-paper-trading-simulacion-con-ninja-trader/,25,Beginner Level,1.5 hours,Business Finance
753610,Trading mit kleinen Konten - Grundlagen die du kennen musst,https://www.udemy.com/werden-sie-privater-trader-im-forex-cfd-oder-rohstoffmarkt/,80,Beginner Level,3.5 hours,Business Finance
616564,entiende la contabilidad y consigue un aumento de salario,https://www.udemy.com/fundamentos_de_contabilidad_foli/,20,Beginner Level,1.5 hours,Business Finance
596026,Trade for Profit: Find-Trade Stocks Successfully Arabic ﾘｹﾘｱﾘｨﾙ・https://www.udemy.com/trading-stocks-successfully-stock-trading-introduction-arabic/,TRUE,299,2.5 hours,2015-11-12T00:51:16Z,28405
1264512,Trading Forex  - L'analyse des volumes,https://www.udemy.com/trading-forex-lanalyse-des-volumes/,70,All Levels,2 hours,Business Finance
499504,Disminuye deudas en tu hogar en menos de 30 dﾃｭas,https://www.udemy.com/disminuye-deudas-en-tu-hogar/,20,Beginner Level,1.5 hours,Business Finance
903326,CPA 10 COMPLETO,https://www.udemy.com/estacio-cpa-10-anbima/,25,All Levels,5 hours,Business Finance
412108,Trading Intradiario basado en Precio y Volumen,https://www.udemy.com/trading-intradiario-basado-en-precio-y-volumen/,40,Intermediate Level,1.5 hours,Business Finance
865630,Aprenda Cﾃ｡lculo Financeiro de Forma Simples,https://www.udemy.com/aprenda-calculo-financeiro-de-forma-simples/,20,All Levels,2 hours,Business Finance
1210062,Wie funktionieren Bitcoin? Ein Einfﾃｼhrungskurs.,https://www.udemy.com/wie-funktionieren-bitcoin-ein-einfuhrungskurs/,20,Beginner Level,37 mins,Business Finance
1180960,Estruturaﾃｧﾃ｣o Financeira,https://www.udemy.com/estruturacao-financeira/,45,All Levels,3.5 hours,Business Finance
660846,Five steps to becoming a winner in stock investing,https://www.udemy.com/five-steps-to-becoming-a-winner-in-stock-investing/,20,All Levels,3 hours,Business Finance
829206,Financial Accounting Plus Excel and SAP Crash Course.,https://www.udemy.com/financial-accounting1/,20,Beginner Level,1 hour,Business Finance
385604,Introduction to Financial Consolidation under IFRS,https://www.udemy.com/introduction-to-financial-consolidation-under-ifrs/,25,All Levels,1.5 hours,Business Finance
302468,How to read a Profit & Loss Account and Balance Sheet,https://www.udemy.com/how-to-read-a-profit-loss-account-and-balance-sheet/,20,All Levels,2 hours,Business Finance
331600,Learn Bookkeeping From Scratch,https://www.udemy.com/bookkeeping/,20,All Levels,3 hours,Business Finance
557436,ACCA MA1 Management Information,https://www.udemy.com/acca-ma1-management-information/,50,Beginner Level,3.5 hours,Business Finance
1162656,Introduction to Bitcoin for Beginners,https://www.udemy.com/introduction-to-bitcoin-for-beginners/,20,Beginner Level,34 mins,Business Finance
389834,Stock Trading:ﾂUltimate Guide to swing trading stocks,https://www.udemy.com/swingtrading/,200,All Levels,41 mins,Business Finance
304414,Bookkeeping Systems,https://www.udemy.com/bookkeeping-systems/,20,All Levels,1 hour,Business Finance
55136,Precious Metal Equities,https://www.udemy.com/precious-metal-equities/,20,All Levels,1 hour,Business Finance
619792,Start Now: A Rescue Plan for Retirement Late Savers,https://www.udemy.com/start-now-a-rescue-plan-for-retirement-late-savers/,150,All Levels,39 mins,Business Finance
505144,Eu Funding: Module 2 - Introduction to Horizon 2020,https://www.udemy.com/introduction-to-horizon-2020/,20,Intermediate Level,1 hour,Business Finance
688244,How I Make Money Writing About Stocks Online,https://www.udemy.com/seeking-alpha-how-to-write-about-stocks-online/,195,Beginner Level,2.5 hours,Business Finance
642060,Tradeonomics - Four Steps to Mastering Economic Indicators,https://www.udemy.com/a-laymans-guide-to-the-us-economy-demystifying-indicators/,20,All Levels,4 hours,Business Finance
114518,Improve Your Financial Literacy,https://www.udemy.com/improve-your-financial-literacy-in-less-than-three-hours/,0,All Levels,2 hours,Business Finance
1050168,Forex Trading : Power Of Moving Averages,https://www.udemy.com/forex-trading-learn-moving-averages-from-scratch-to-pro/,200,All Levels,4 hours,Business Finance
666910,Demystifying Your Personal Tax Return,https://www.udemy.com/demystifying-your-personal-tax-return/,0,Beginner Level,1 hour,Business Finance
158830,Samuel and Co Trading - Stock & Forex Trading,https://www.udemy.com/samuel-co-forex-and-stock-trading/,50,All Levels,5.5 hours,Business Finance
577256,Accounting Department's Tips & Tricks - Beginner to Advanced,https://www.udemy.com/finance-and-accounting-for-beginners/,95,All Levels,6 hours,Business Finance
192576,Certificate Program In Management Accounting,https://www.udemy.com/management-accounting/,50,All Levels,6 hours,Business Finance
662450,How I Trade Forex Successfully,https://www.udemy.com/how-trade-forex-successfully/,0,All Levels,1.5 hours,Business Finance
312834,Professional Trading With Institutional Supply & Demand,https://www.udemy.com/professional-trading-with-institutional-supply-demand/,200,All Levels,5.5 hours,Business Finance
44319,Master Calendar Spreads with this live trade on Gold (GLD),https://www.udemy.com/calendar-spreads/,60,Expert Level,1 hour,Business Finance
174800,Accounting 101: Guide to Business Accounting,https://www.udemy.com/book-keeping-level-1-learn-accounting-in-6-8-hours-amazing/,50,Beginner Level,14.5 hours,Business Finance
1179546,An Introduction to Financial Markets on Wall Street,https://www.udemy.com/an-introduction-to-financial-markets-on-wall-street/,30,All Levels,2 hours,Business Finance
1239206,Win 90% of Trades; Quantitative Investments Models in Excel,https://www.udemy.com/quantitative-investments/,200,Beginner Level,1.5 hours,Business Finance
1149564,The Forex Pivot Points Trading Strategy,https://www.udemy.com/the-forex-pivot-points-trading-strategy/,20,All Levels,2 hours,Business Finance
79364,Your Business by the Numbers,https://www.udemy.com/your-business-by-the-numbers/,25,All Levels,3 hours,Business Finance
917172,Forex - Trade Gartley with Precision - Complete Strategy,https://www.udemy.com/forex-trade-gartley-with-precision-complete-strategy/,20,All Levels,1.5 hours,Business Finance
1276364,Bitcoin & Ethereum Course (2 Course Bundle),https://www.udemy.com/bitcoin-ethereum-bundle/,200,All Levels,2.5 hours,Business Finance
1237912,Create Trading Robot Without Coding Skills!,https://www.udemy.com/algotrading/,145,All Levels,1 hour,Business Finance
531710,Accounting and the Triple Bottom Line,https://www.udemy.com/accounting-and-the-triple-bottom-line/,30,Intermediate Level,33 mins,Business Finance
1021760,MQL5 - Beginner To Expert,https://www.udemy.com/mql5-beginner-to-expert/,45,Beginner Level,1.5 hours,Business Finance
193916,How to be A High Performance Insurance Broker Part 2,https://www.udemy.com/how-to-be-a-high-performance-insurance-broker-part-2/,40,All Levels,2 hours,Business Finance
74016,"CFA Level I Workshop 5: Corp Finance, Quants II & Derivative",https://www.udemy.com/cfa-workshop-5/,20,All Levels,1 hour,Business Finance
1073430,Xero Bookkeeping Course & Certification by Accounting Firm,https://www.udemy.com/online-bookkeeping-with-practice-and-job-recommendation/,20,Beginner Level,2 hours,Business Finance
834606,Trading News Using Binary Options,https://www.udemy.com/trading-news/,145,All Levels,1.5 hours,Business Finance
629060,Trading Trends in ANY Market,https://www.udemy.com/trading-trends-in-the-market-stocks-futures-forex/,30,All Levels,2 hours,Business Finance
698278,Financial Statements Analysis: Learn to Invest Like a Pro!,https://www.udemy.com/financial-statements-and-ratios-for-beginner-investors/,50,Beginner Level,2.5 hours,Business Finance
975414,Contango VXX - ETF Options Trading - Double Your Investment,https://www.udemy.com/contango-vxx-trading-idiot-proof-way-to-double-your-return/,200,All Levels,1 hour,Business Finance
112296,Mergers and Acquisitions M&A Essentials You Need to Know,https://www.udemy.com/intro-to-the-ma-game/,95,Beginner Level,1 hour,Business Finance
536166,TRADING MARKET MAP,https://www.udemy.com/trading-market-map/,45,All Levels,3.5 hours,Business Finance
718338,How To Confidently Join The Bitcoin Revolution,https://www.udemy.com/how-to-confidently-join-the-bitcoin-revolution/,45,Beginner Level,7 hours,Business Finance
996612,High Probability Trading Across Any Market: Stocks & Forex,https://www.udemy.com/motrendtum-high-probability-trading/,95,All Levels,18.5 hours,Business Finance
941120,Option Trading for Rookies: Make & Manage Profitable Trades,https://www.udemy.com/option-trading-for-rookies-make-and-manage-profitable-option-trades/,95,All Levels,2 hours,Business Finance
498488,Your First Successful Forex Trades - With Case Studies,https://www.udemy.com/success-forex/,200,All Levels,2.5 hours,Business Finance
364566,MCA Accountancy and Financial Management -Paper MCS 35 IGNOU,https://www.udemy.com/time-value-of-money/,180,All Levels,43.5 hours,Business Finance
600316,"High-Frequency Trading #1: Basics, History & Strategies",https://www.udemy.com/high-frequency-trading-1-basics-history-strategies-forex-stocks/,50,All Levels,36 mins,Business Finance
1136912,Financial Accounting - The Ultimate Beginner Course,https://www.udemy.com/financial-accounting-the-ultimate-beginner-course/,100,Beginner Level,10 hours,Business Finance
239416,Level 1 2014 CFAﾂｮ Program 窶・Derivatives,https://www.udemy.com/cfa-derivatives/,40,All Levels,2.5 hours,Business Finance
722274,The Complete Investing Guide: How to Beat Wall Street,https://www.udemy.com/the-complete-investing-guide-how-to-beat-wall-street/,50,All Levels,5.5 hours,Business Finance
201942,"Bitcoins - Past, Present, Future",https://www.udemy.com/bitcoins-past-present-future/,20,Beginner Level,1.5 hours,Business Finance
355798,Learn Accounting by Specific Examples - Part 1,https://www.udemy.com/accounting1/,50,All Levels,38 mins,Business Finance
702800,Forex: Presentation and  Analysis (Fundamental & Technical),https://www.udemy.com/forexpresentation-and-analysis-fundamental-and-technical/,50,Beginner Level,1.5 hours,Business Finance
425126,Year-end QuickBooks Procedures,https://www.udemy.com/year-end-quickbooks-procedures/,20,Beginner Level,2 hours,Business Finance
1013838,Price Action Gap Trading Strategies,https://www.udemy.com/gaptradingcourse/,20,Intermediate Level,1 hour,Business Finance
867682,How to start a successful career in finance?,https://www.udemy.com/the-complete-guide-how-to-get-your-dream-job-in-finance/,0,All Levels,2 hours,Business Finance
239268,Level 1 2014 CFAﾂｮ Program 窶・Equity Investments,https://www.udemy.com/cfa-equity/,40,All Levels,4.5 hours,Business Finance
361286,Wealth Management,https://www.udemy.com/austalgroupwealth-management/,30,All Levels,3.5 hours,Business Finance
1036456,Basics of Private Equity,https://www.udemy.com/basics-of-private-equity/,60,Intermediate Level,40 mins,Business Finance
617976,Curso Completo del Mercado FOREX,https://www.udemy.com/curso-completo-del-mercado-forex/,200,All Levels,5.5 hours,Business Finance
196620,Como Investir em Aﾃｧﾃｵes para Iniciantes,https://www.udemy.com/como-investir-em-acoes-para-iniciantes/,0,All Levels,1 hour,Business Finance
667332,Robots de Forex: espere ganar 175%p.a! Incluye Robot de Fx! ,https://www.udemy.com/forex-robots/,130,All Levels,5 hours,Business Finance
639126,・匁凾髢薙〒繧､繝ｳ繧ｿ繝ｼ繝舌Φ繧ｯ蟶ょｴ繧呈判逡･・∵怙遏ｭ霍晞屬縺ｧ繝医Ξ繝ｼ繝牙渕遉主鴨,https://www.udemy.com/startforex/,35,All Levels,4 hours,Business Finance
53211,Matemﾃ｡tica Financeira de um jeito fﾃ｡cil,https://www.udemy.com/matematica-financeira2/,95,All Levels,1.5 hours,Business Finance
212952,繝薙ャ繝医さ繧､繝ｳ逕滓・邉ｻ・懈里蟄倬夊ｲｨ縺御ｸｻ蠖ｹ繧偵ｄ繧√ｋ譌･,https://www.udemy.com/bitcoin-ecosystem/,20,Beginner Level,1.5 hours,Business Finance
1151398,Trading Forex - Trader avec les figures harmoniques,https://www.udemy.com/trading-forex-trader-avec-les-figures-harmoniques/,90,Beginner Level,2 hours,Business Finance
1016420,ﾐ漬ｲﾐｵﾐｴﾐｵﾐｽﾐｸﾐｵ ﾐｲ ﾐ､ﾐｸﾐｽﾐｰﾐｽﾑ・ｾﾐｲﾑτ・ﾐ侑ｽﾐｶﾐｵﾐｽﾐｵﾑﾐｸﾑ・https://www.udemy.com/quantfinance101/,TRUE,205,5 hours,2016-11-20T22:34:45Z,10250
1178820,Aprenda a Investir no Tesouro Direto Passo a Passo,https://www.udemy.com/tesouro-direto-passo-a-passo/,35,All Levels,1 hour,Business Finance
881778,雉・肇驕狗畑縺ｮ蝓ｺ遉弱ｒ蟄ｦ縺ｶ繝輔ぃ繧､繝翫Φ繧ｹ蜈･髢,https://www.udemy.com/jun-sakai-trading-course5/,20,Beginner Level,4 hours,Business Finance
173462,Aprende a invertir y deja que tu dinero trabaje para ti,https://www.udemy.com/aprende-a-invertir-y-deja-que-tu-dinero-trabaje-para-ti/,145,All Levels,14 hours,Business Finance
648174,Buchfﾃｼhrung lernen leicht gemacht,https://www.udemy.com/buchfuehrung-lernen-leicht-gemacht/,40,Beginner Level,5 hours,Business Finance
517466,Day Trading: High ROI Day Trading ,https://www.udemy.com/day-trading-forex/,150,Intermediate Level,6.5 hours,Business Finance
304422,Flow Management and Forecasting,https://www.udemy.com/cashflow-management-and-forecasting/,20,All Levels,1 hour,Business Finance
177214,An Introduction to Management of Portfolios (MoP),https://www.udemy.com/an-introduction-to-management-of-portfolios-mop/,20,Beginner Level,1.5 hours,Business Finance
73898,CFA Level I Workshop 1: Ethics and Quantitative Methods,https://www.udemy.com/cfa-workshop-1/,20,All Levels,1 hour,Business Finance
671548,Accounting Basics 101 for Understanding Business,https://www.udemy.com/working-capital-formula-secrets-revealed/,20,All Levels,1 hour,Business Finance
